 l  u  v  type  shape  cells  cmssw_type  cmssw_shape  cmssw_cells  <nHitsTotal>  corrFactorTotal  <nHistsToA>  corrFactorToA  <nHitsBXM1>  corrFactorBXM1  <n32bWords>
 17   3   2   0   F 432   0   F 432 111.039400   1.000000   8.579200   1.000000  22.295800   1.000000  96.564600
 17   3   3   0   F 432   0   F 432  79.548600   1.000000   5.622800   1.000000  13.581400   1.000000  77.925400
 17   3   4   0   F 432   0   F 432  49.608800   1.000000   3.179400   1.000000   7.010800   1.000000  59.952000
 17   3   5   0   F 432   0   F 432  28.222800   1.000000   1.767000   1.000000   3.602200   1.000000  46.311400
 17   3   6   1   F 192   1   F 192  17.615600   1.000000   1.997800   1.000000   3.202600   1.000000  27.607800
 17   3   7   1   F 192   1   F 192   9.355400   1.000000   1.146400   1.000000   2.201400   1.000000  22.185600
 17   3   8   1   F 192   1   F 192   5.219000   1.000000   0.711400   1.000000   1.292600   1.000000  17.274800
 17   3   9   1   F 192   1   F 192   2.629000   1.000000   0.699800   1.000000   0.457800   1.000000  13.377200
 17   3  10   1   F 192   1   F 192   1.529400   1.000000   0.407600   1.000000   0.271600   1.000000  11.626000
 17   4   0   0   F 432   0   F 432  36.302400   1.000000   2.307400   1.000000   4.812200   1.000000  51.323600
 17   4   1   0   F 432   0   F 432  49.761200   1.000000   3.241000   1.000000   7.070000   1.000000  60.061800
 17   4   2   0   F 432   0   F 432  55.119800   1.000000   3.583800   1.000000   8.114400   1.000000  63.227000
 17   4   3   0   F 432   0   F 432  49.713200   1.000000   3.216600   1.000000   7.126600   1.000000  60.084000
 17   4   4   0   F 432   0   F 432  36.389400   1.000000   2.379400   1.000000   4.763200   1.000000  51.392400
 17   4   5   0   F 432   1   F 192  28.233600   0.818854   3.113200   0.419761   3.403000   0.793829  43.507800
 17   4   6   1   F 192   1   F 192  16.635000   1.000000   1.893600   1.000000   3.251200   1.000000  27.082400
 17   4   7   1   F 192   1   F 192   9.427400   1.000000   1.176200   1.000000   2.276600   1.000000  22.283200
 17   4   8   1   F 192   1   F 192   5.363400   1.000000   0.727200   1.000000   1.325000   1.000000  17.527600
 17   4   9   1   F 192   1   F 192   2.903000   1.000000   0.734400   1.000000   0.551200   1.000000  13.817800
 17   4  10   1   L 226   1   F 192   1.727000   1.140243   0.464200   1.074106   0.293400   1.053170  13.392600
 17   5   0   1   F 192   1   F 192  20.204000   1.000000   2.296400   1.000000   3.119200   1.000000  29.123600
 17   5   1   0   F 432   1   F 192  28.305200   0.819623   3.202600   0.422969   3.388400   0.795184  43.577000
 17   5   2   0   F 432   0   F 432  28.385600   1.000000   1.762800   1.000000   3.651000   1.000000  46.371400
 17   5   3   0   F 432   0   F 432  28.270600   1.000000   1.726400   1.000000   3.543600   1.000000  46.215800
 17   5   4   0   F 432   1   F 192  28.215800   0.819271   3.076000   0.419766   3.460000   0.793642  43.551600
 17   5   5   1   F 192   1   F 192  19.977800   1.000000   2.297400   1.000000   3.089600   1.000000  28.953200
 17   5   6   1   F 192   1   F 192  13.835600   1.000000   1.623800   1.000000   3.054000   1.000000  25.549000
 17   5   7   1   F 192   1   F 192   8.296800   1.000000   1.058800   1.000000   1.979200   1.000000  21.102000
 17   5   8   1   F 192   1   F 192   5.117000   1.000000   0.686800   1.000000   1.294600   1.000000  17.152400
 17   5   9   1   F 192   1   F 192   2.870800   1.000000   0.763400   1.000000   0.556400   1.000000  13.733400
 17   5  10   1   b 164   1   F 164   1.608000   1.000000   0.445400   1.000000   0.268400   1.000000  10.756200
 17   6   0   1   F 192   1   F 192  10.065800   1.000000   1.212200   1.000000   2.332400   1.000000  22.878800
 17   6   1   1   F 192   1   F 192  13.974000   1.000000   1.608400   1.000000   3.139000   1.000000  25.673600
 17   6   2   1   F 192   1   F 192  16.883800   1.000000   1.903800   1.000000   3.279200   1.000000  27.240800
 17   6   3   1   F 192   1   F 192  17.573000   1.000000   2.017000   1.000000   3.191600   1.000000  27.627200
 17   6   4   1   F 192   1   F 192  16.663400   1.000000   1.918600   1.000000   3.211600   1.000000  27.142400
 17   6   5   1   F 192   1   F 192  13.734400   1.000000   1.559200   1.000000   3.054400   1.000000  25.489000
 17   6   6   1   F 192   1   F 192  10.116600   1.000000   1.260200   1.000000   2.370400   1.000000  22.869000
 17   6   7   1   F 192   1   F 192   6.985800   1.000000   0.880800   1.000000   1.686200   1.000000  19.605400
 17   6   8   1   F 192   1   F 192   4.506800   1.000000   0.636400   1.000000   1.135600   1.000000  16.299400
 17   6   9   1   F 192   1   F 192   2.538400   1.000000   0.647800   1.000000   0.444000   1.000000  13.252400
 17   6  10   1   L 226   1   F 192   1.745000   1.144871   0.486000   1.080247   0.287000   1.051568  13.429200
 17   7   0   1   F 192   1   F 192   5.174000   1.000000   0.685800   1.000000   1.274400   1.000000  17.218400
 17   7   1   1   F 192   1   F 192   7.039000   1.000000   0.892400   1.000000   1.730000   1.000000  19.696600
 17   7   2   1   F 192   1   F 192   8.510400   1.000000   1.069400   1.000000   2.042200   1.000000  21.337200
 17   7   3   1   F 192   1   F 192   9.528400   1.000000   1.168200   1.000000   2.251400   1.000000  22.362000
 17   7   4   1   F 192   1   F 192   9.489800   1.000000   1.182000   1.000000   2.235600   1.000000  22.320800
 17   7   5   1   F 192   1   F 192   8.452200   1.000000   1.080800   1.000000   2.041600   1.000000  21.272800
 17   7   6   1   F 192   1   F 192   7.005800   1.000000   0.881800   1.000000   1.697200   1.000000  19.649800
 17   7   7   1   F 192   1   F 192   5.182400   1.000000   0.711000   1.000000   1.277600   1.000000  17.263200
 17   7   8   1   F 192   1   F 192   3.428400   1.000000   0.833400   1.000000   0.768400   1.000000  14.558000
 17   7   9   1   F 192   1   F 192   2.207200   1.000000   0.590400   1.000000   0.342400   1.000000  12.751000
 17   7  10   1   F 192   1   F 192   1.505000   1.000000   0.403400   1.000000   0.259800   1.000000  11.631800
 17   8   0   1   F 192   1   F 192   2.519800   1.000000   0.679800   1.000000   0.424400   1.000000  13.188200
 17   8   1   1   F 192   1   F 192   3.551600   1.000000   0.881800   1.000000   0.762200   1.000000  14.764000
 17   8   2   1   F 192   1   F 192   4.576400   1.000000   0.660600   1.000000   1.140600   1.000000  16.337800
 17   8   3   1   F 192   1   F 192   5.164200   1.000000   0.700400   1.000000   1.304200   1.000000  17.245000
 17   8   4   1   F 192   1   F 192   5.474200   1.000000   0.743600   1.000000   1.349000   1.000000  17.677400
 17   8   5   1   F 192   1   F 192   5.267800   1.000000   0.673600   1.000000   1.337800   1.000000  17.372200
 17   8   6   1   F 192   1   F 192   4.576000   1.000000   0.638000   1.000000   1.137200   1.000000  16.388000
 17   8   7   1   F 192   1   F 192   3.518200   1.000000   0.865600   1.000000   0.784800   1.000000  14.717600
 17   8   8   1   F 192   1   F 192   2.536000   1.000000   0.678400   1.000000   0.420400   1.000000  13.237000
 17   8   9   1   F 192   1   F 192   1.830200   1.000000   0.498600   1.000000   0.307000   1.000000  12.116200
 17   8  10   1   a 100   1   a 100   0.788200   1.000000   0.237800   1.000000   0.131600   1.000000   7.368200
 17   9   0   1   a 100   1   F  92   0.813600   1.016470   0.223200   1.008065   0.136600   1.001464   7.416600
 17   9   1   1   F 192   1   F 192   1.870400   1.000000   0.505000   1.000000   0.314400   1.000000  12.205600
 17   9   2   1   F 192   1   F 192   2.226800   1.000000   0.598800   1.000000   0.346600   1.000000  12.771400
 17   9   3   1   F 192   1   F 192   2.652600   1.000000   0.703400   1.000000   0.458000   1.000000  13.422600
 17   9   4   1   F 192   1   F 192   2.842600   1.000000   0.708600   1.000000   0.556200   1.000000  13.717400
 17   9   5   1   F 192   1   F 192   2.866000   1.000000   0.758000   1.000000   0.544800   1.000000  13.740000
 17   9   6   1   F 192   1   F 192   2.689400   1.000000   0.710400   1.000000   0.480400   1.000000  13.478400
 17   9   7   1   F 192   1   F 192   2.244600   1.000000   0.595600   1.000000   0.375000   1.000000  12.800400
 17   9   8   1   F 192   1   F 192   1.829400   1.000000   0.487600   1.000000   0.308800   1.000000  12.135200
 17   9   9   1   a 100   1   F 100   0.842400   1.000000   0.229200   1.000000   0.145200   1.000000   7.469800
 17  10   2   1   a 100   1   a  92   0.754200   1.014055   0.210400   1.004753   0.141400   1.001414   7.327600
 17  10   3   1   F 192   1   F 192   1.465400   1.000000   0.391400   1.000000   0.263400   1.000000  11.550400
 17  10   4   1   L 226   1   F 192   1.679400   1.146124   0.459800   1.079600   0.296400   1.055331  13.337800
 17  10   5   1   b 164   1   F 164   1.541600   1.000000   0.407000   1.000000   0.274200   1.000000  10.661400
 17  10   6   1   L 226   1   F 192   1.668000   1.143285   0.450800   1.075421   0.283400   1.055752  13.317200
 17  10   7   1   F 192   1   F 192   1.510000   1.000000   0.410400   1.000000   0.265000   1.000000  11.603000
 17  10   8   1   a 100   1   a 100   0.779600   1.000000   0.210400   1.000000   0.145000   1.000000   7.370200
 18   1   2   0   d 160   0   g 162  71.409200   0.986002   6.324000   0.999968  19.609600   0.999786  60.193800
 18   1   3   0   F 432   0   F 432  98.906000   1.000000   7.949800   1.000000  18.579200   1.000000  89.589200
 18   1   4   0   F 432   0   F 432  44.121800   1.000000   2.964000   1.000000   6.086400   1.000000  56.696400
 18   1   5   0   F 432   1   F 192  25.901600   0.789951   2.624600   0.593386   2.883000   0.813944  42.560600
 18   1   6   1   F 192   1   F 192  12.251400   1.000000   1.354400   1.000000   2.602200   1.000000  24.447600
 18   1   7   1   F 192   1   F 192   6.110400   1.000000   0.744000   1.000000   1.431400   1.000000  18.610400
 18   1   8   1   F 192   1   F 192   2.976400   1.000000   0.699600   1.000000   0.637200   1.000000  13.935000
 18   1   9   1   F 192   1   F 192   1.589200   1.000000   0.406200   1.000000   0.253600   1.000000  11.756400
 18   2   0   0   g 307   0   a 288 110.731800   1.066033   8.929600   1.067259  27.110200   1.066477  97.367400
 18   2   1   0   d 160   0   g 162  71.452200   0.986013   6.299800   1.000000  19.670000   0.999715  60.226800
 18   2   2   0   g 307   0   a 300 117.830000   1.023508   9.633000   1.001391  29.612800   1.027893  99.152600
 18   2   3   0   F 432   0   F 432  98.819200   1.000000   7.873200   1.000000  18.589600   1.000000  89.455200
 18   2   4   0   F 432   0   F 432  49.117800   1.000000   3.293200   1.000000   6.968800   1.000000  59.753200
 18   2   5   0   F 432   0   F 432  25.055400   1.000000   1.592000   1.000000   3.110200   1.000000  44.529400
 18   2   6   1   F 192   1   F 192  15.028000   1.000000   1.614200   1.000000   2.835800   1.000000  26.000400
 18   2   7   1   F 192   1   F 192   7.273800   1.000000   0.843600   1.000000   1.692800   1.000000  20.055000
 18   2   8   1   F 192   1   F 192   3.862200   1.000000   0.529000   1.000000   0.969600   1.000000  15.397000
 18   2   9   1   F 192   1   F 192   1.946000   1.000000   0.502800   1.000000   0.294400   1.000000  12.328200
 18   2  10   1   a 100   1   a  92   0.596400   1.011737   0.161800   1.002472   0.098800   1.000000   7.065600
 18   3   0   0   F 432   0   F 432  70.522600   1.000000   5.240600   1.000000  11.373800   1.000000  72.622800
 18   3   1   0   F 432   0   F 432  98.719800   1.000000   7.930000   1.000000  18.592600   1.000000  89.464800
 18   3   2   0   F 432   0   F 432  98.761600   1.000000   7.809400   1.000000  18.759800   1.000000  89.454600
 18   3   3   0   F 432   0   F 432  70.649000   1.000000   5.183200   1.000000  11.417800   1.000000  72.714200
 18   3   4   0   F 432   0   F 432  43.990400   1.000000   2.926400   1.000000   6.032400   1.000000  56.645400
 18   3   5   0   F 432   0   F 432  25.282200   1.000000   1.641800   1.000000   3.174400   1.000000  44.685200
 18   3   6   1   F 192   1   F 192  15.937000   1.000000   1.745600   1.000000   2.732600   1.000000  26.426600
 18   3   7   1   F 192   1   F 192   8.281800   1.000000   0.981000   1.000000   1.887400   1.000000  21.217400
 18   3   8   1   F 192   1   F 192   4.503600   1.000000   0.595000   1.000000   1.093600   1.000000  16.362800
 18   3   9   1   F 192   1   F 192   2.289000   1.000000   0.576800   1.000000   0.379400   1.000000  12.883600
 18   3  10   1   b 164   1   F 164   1.157800   1.000000   0.283400   1.000000   0.207000   1.000000  10.036800
 18   4   0   0   F 432   0   F 432  32.218200   1.000000   2.130800   1.000000   4.136400   1.000000  48.611400
 18   4   1   0   F 432   0   F 432  44.159400   1.000000   2.952400   1.000000   5.996000   1.000000  56.643200
 18   4   2   0   F 432   0   F 432  49.006800   1.000000   3.309800   1.000000   6.951200   1.000000  59.711000
 18   4   3   0   F 432   0   F 432  44.172000   1.000000   2.975600   1.000000   6.155400   1.000000  56.786600
 18   4   4   0   F 432   0   F 432  32.168600   1.000000   2.143800   1.000000   4.096800   1.000000  48.574600
 18   4   5   0   F 432   1   F 192  26.014600   0.790126   2.688400   0.591579   2.888400   0.813668  42.639600
 18   4   6   1   F 192   1   F 192  14.923800   1.000000   1.624200   1.000000   2.758200   1.000000  25.909800
 18   4   7   1   F 192   1   F 192   8.181800   1.000000   1.002600   1.000000   1.868200   1.000000  21.094400
 18   4   8   1   F 192   1   F 192   4.673600   1.000000   0.625000   1.000000   1.104600   1.000000  16.628200
 18   4   9   1   F 192   1   F 192   2.526400   1.000000   0.627600   1.000000   0.461200   1.000000  13.289000
 18   4  10   1   b 164   1   F 164   1.330600   1.000000   0.340200   1.000000   0.240600   1.000000  10.320200
 18   5   0   1   F 192   1   F 192  18.304600   1.000000   1.985600   1.000000   2.646800   1.000000  27.731200
 18   5   1   0   F 432   1   F 192  25.949000   0.790111   2.686400   0.592764   2.894400   0.814538  42.641600
 18   5   2   0   F 432   0   F 432  25.259400   1.000000   1.611800   1.000000   3.150200   1.000000  44.628200
 18   5   3   0   F 432   0   F 432  25.234400   1.000000   1.624200   1.000000   3.141000   1.000000  44.594400
 18   5   4   0   F 432   1   F 192  25.979400   0.790226   2.703600   0.590472   2.938400   0.813096  42.640400
 18   5   5   1   F 192   1   F 192  18.209800   1.000000   1.983600   1.000000   2.680400   1.000000  27.689000
 18   5   6   1   F 192   1   F 192  12.311600   1.000000   1.399400   1.000000   2.603400   1.000000  24.506600
 18   5   7   1   F 192   1   F 192   7.322000   1.000000   0.882600   1.000000   1.681200   1.000000  20.107600
 18   5   8   1   F 192   1   F 192   4.420000   1.000000   0.560600   1.000000   1.082800   1.000000  16.234800
 18   5   9   1   F 192   1   F 192   2.471400   1.000000   0.618200   1.000000   0.462000   1.000000  13.166800
 18   5  10   1   b 164   1   F 164   1.357200   1.000000   0.371000   1.000000   0.213000   1.000000  10.366800
 18   6   0   1   F 192   1   F 192   8.923600   1.000000   1.030400   1.000000   1.978400   1.000000  21.849600
 18   6   1   1   F 192   1   F 192  12.481200   1.000000   1.391400   1.000000   2.675400   1.000000  24.614800
 18   6   2   1   F 192   1   F 192  15.076000   1.000000   1.654400   1.000000   2.782800   1.000000  26.020600
 18   6   3   1   F 192   1   F 192  15.976800   1.000000   1.738800   1.000000   2.746400   1.000000  26.463000
 18   6   4   1   F 192   1   F 192  14.951600   1.000000   1.638800   1.000000   2.716400   1.000000  25.926000
 18   6   5   1   F 192   1   F 192  12.247200   1.000000   1.357400   1.000000   2.560000   1.000000  24.461800
 18   6   6   1   F 192   1   F 192   8.899000   1.000000   1.032200   1.000000   1.935600   1.000000  21.812200
 18   6   7   1   F 192   1   F 192   6.115200   1.000000   0.732400   1.000000   1.435800   1.000000  18.624600
 18   6   8   1   F 192   1   F 192   3.938600   1.000000   0.539800   1.000000   0.959800   1.000000  15.491800
